chunk_idx,layer_idx,token_pos,G_TTR,best_learner,G_FULL_MODEL_PURPLE,G_PURPLE_LAYER,projection_gain,delta_norm,delta_WO_norm
0,8,0,2.002716064453125e-05,local_linear_attention,-0.2963132858276367,-0.29631519317626953,-8.58306884765625e-06,13.6019868850708,62.92472839355469
0,8,1,0.021395206451416016,weighted_linear,-1.2246685028076172,-1.2246665954589844,0.017251014709472656,12.547531127929688,57.51845932006836
0,8,2,0.5011043548583984,linear_global,-1.4445772171020508,-1.4445772171020508,-0.009006500244140625,13.176167488098145,48.623233795166016
0,8,3,0.46736860275268555,knn_mean,0.36638784408569336,0.36638832092285156,-0.04689836502075195,4.46142053604126,16.038846969604492
0,8,4,0.07993865013122559,sharp,0.3871593475341797,0.38715481758117676,0.0590972900390625,8.046213150024414,32.22018051147461
0,8,5,0.32169342041015625,local_linear_attention,0.9289445877075195,0.928952693939209,0.018287181854248047,6.383747100830078,23.843326568603516
0,8,6,0.21834373474121094,linear_attention,4.96859073638916,4.968588829040527,-0.004747867584228516,19.344533920288086,82.22073364257812
0,8,7,0.5444145202636719,linear_attention,8.341059684753418,8.341058731079102,0.0890970230102539,21.467100143432617,96.46934509277344
0,8,8,0.42815494537353516,linear_attention,11.035603523254395,11.035603523254395,0.09831619262695312,23.727001190185547,118.98629760742188
0,8,9,1.8823719024658203,linear_attention,13.789420127868652,13.78941822052002,-0.38436126708984375,24.474164962768555,118.96819305419922
0,8,10,0.03803730010986328,sharp,1.6433227062225342,1.6433184146881104,0.0860527753829956,15.707725524902344,78.07625579833984
0,8,11,3.1124210357666016,linear_global,4.259490013122559,4.259489059448242,0.27756452560424805,8.527527809143066,36.863800048828125
0,8,12,0.0014146734029054642,knn_mean,0.023406730964779854,0.023406730964779854,6.265752017498016e-05,10.683967590332031,50.89981460571289
0,8,13,-1.1827796697616577e-07,window_soft,-0.03236439824104309,-0.032364968210458755,0.0016384702175855637,15.322298049926758,75.511474609375
0,8,14,0.7355976104736328,linear_global,0.17141008377075195,0.17140626907348633,-0.030640602111816406,10.665507316589355,52.10518264770508
0,8,15,1.5456452369689941,linear_global,0.8068933486938477,0.8068807125091553,-0.03164863586425781,14.299371719360352,63.62628173828125
0,8,16,0.146162748336792,linear_attention,0.34691885113716125,0.3469184935092926,0.019298136234283447,9.012309074401855,33.3812255859375
0,8,17,0.10807585716247559,weighted_linear,0.7206546068191528,0.7206522822380066,0.002544999122619629,9.048893928527832,36.5966796875
0,8,18,0.7972688674926758,weighted_linear,-0.004825115203857422,-0.004811286926269531,0.026757240295410156,8.161931037902832,32.536293029785156
0,8,19,-0.009833335876464844,knn_mean,-0.6939001083374023,-0.6939105987548828,-0.0890207290649414,13.829954147338867,47.88404846191406
0,8,20,0.18596291542053223,knn_mean,-0.5400514602661133,-0.5400581359863281,-0.15248632431030273,11.551822662353516,40.6776008605957
0,8,21,0.08792638778686523,linear_attention,0.05662059783935547,0.05661487579345703,-0.014766216278076172,4.444474697113037,15.76779842376709
