chunk_idx,layer_idx,token_pos,G_TTR,best_learner,G_FULL_MODEL_PURPLE,G_PURPLE_LAYER,projection_gain,delta_norm,delta_WO_norm
0,11,0,0.008453369140625,linear_global,-0.8954391479492188,-0.8954343795776367,0.18445205688476562,13.240643501281738,141.44863891601562
0,11,1,0.2722630500793457,weighted_linear,-2.428858757019043,-2.4288597106933594,0.06991195678710938,14.46696949005127,107.58129119873047
0,11,2,2.1486902236938477,linear_attention,-1.7137823104858398,-1.7137823104858398,-0.08581256866455078,20.911724090576172,159.28219604492188
0,11,3,0.2409358024597168,weighted_linear,-0.25065183639526367,-0.2506527900695801,0.08489179611206055,12.566933631896973,75.57510375976562
0,11,4,0.04577159881591797,weighted_linear,-0.3807835578918457,-0.3807830810546875,-0.0017414093017578125,15.28760814666748,128.80918884277344
0,11,5,0.0797414779663086,linear_attention,1.816288709640503,1.8162903785705566,0.022765636444091797,20.23271942138672,146.23336791992188
0,11,6,0.10953426361083984,local_linear_attention,4.038125514984131,4.038131237030029,-0.012937545776367188,18.962554931640625,169.0342254638672
0,11,7,4.1730546951293945,linear_global,6.881087779998779,6.881083965301514,-0.08746623992919922,22.826513290405273,143.5563201904297
0,11,8,0.41308021545410156,linear_attention,10.640944480895996,10.640949249267578,0.08566570281982422,26.478179931640625,133.74440002441406
0,11,9,3.7118568420410156,linear_global,9.59516429901123,9.595161437988281,0.2321300506591797,26.355390548706055,258.775390625
0,11,10,0.4017435312271118,knn_mean,-1.4967200756072998,-1.496727705001831,-0.2115933895111084,16.36397933959961,91.88581085205078
0,11,11,2.1394290924072266,knn_mean,-0.4736514091491699,-0.4736499786376953,0.09860658645629883,16.1055908203125,114.05106353759766
0,11,12,0.009636810049414635,sharp,-0.08259675651788712,-0.08259622752666473,-0.0013125874102115631,14.6254243850708,90.89108276367188
0,11,13,0.006097511388361454,local_linear_attention,-0.0038144541904330254,-0.0038144541904330254,-0.00011853314936161041,12.472878456115723,84.50763702392578
0,11,14,0.0929560661315918,weighted_linear,0.03909921646118164,0.03910350799560547,0.01508188247680664,19.61016273498535,186.0279541015625
0,11,15,0.0531768798828125,linear_attention,-0.012986183166503906,-0.012969493865966797,-0.047130584716796875,15.74248218536377,152.9440460205078
0,11,16,0.2017143964767456,linear_attention,0.22481319308280945,0.22481253743171692,-0.02592569589614868,13.217340469360352,77.51922607421875
0,11,17,0.03198564052581787,knn_mean,0.3198103904724121,0.31981098651885986,-0.012485265731811523,12.004927635192871,74.512939453125
0,11,18,0.12179851531982422,window_soft,0.08588981628417969,0.08588838577270508,0.015039443969726562,7.428307056427002,43.01615905761719
0,11,19,0.23775196075439453,sharp,-0.7711629867553711,-0.7711677551269531,0.042209625244140625,14.801887512207031,83.84503936767578
0,11,20,0.10300230979919434,sharp,-0.32152223587036133,-0.3215203285217285,0.04475808143615723,15.693720817565918,112.28723907470703
0,11,21,0.2698211669921875,knn_mean,-0.1564631462097168,-0.15645790100097656,0.012591361999511719,6.453256607055664,44.3039665222168
0,11,22,0.5703369379043579,linear_attention,-0.5257198810577393,-0.5257203578948975,0.01987457275390625,14.39368724822998,89.31959533691406
0,11,23,-0.013672828674316406,sharp,1.766878366470337,1.7668790817260742,0.07019162178039551,17.621280670166016,132.13238525390625
0,11,24,0.10498860478401184,linear_global,-0.1394284963607788,-0.13942676782608032,-0.005880117416381836,14.707348823547363,148.78948974609375
