chunk_idx,layer_idx,token_pos,G_TTR,best_learner,G_FULL_MODEL_PURPLE,G_PURPLE_LAYER,projection_gain,delta_norm,delta_WO_norm
0,6,0,6.67572021484375e-06,linear_attention,-0.027742385864257812,-0.027749061584472656,1.52587890625e-05,12.866860389709473,42.42544174194336
0,6,1,0.16718482971191406,linear_global,-1.9517507553100586,-1.9517593383789062,0.03828239440917969,11.512142181396484,38.271793365478516
0,6,2,0.13480091094970703,knn_mean,-1.060995101928711,-1.0609855651855469,0.013652801513671875,8.868135452270508,26.63117790222168
0,6,3,1.33514404296875e-05,window_soft,0.36775684356689453,0.3677487373352051,0.028896808624267578,3.2840068340301514,10.96214771270752
0,6,4,0.29848146438598633,linear_attention,0.19402480125427246,0.19402837753295898,0.05260729789733887,4.551819801330566,14.616617202758789
0,6,5,0.7278709411621094,linear_global,0.5642485618591309,0.5642561912536621,-0.01775979995727539,5.062321186065674,15.761788368225098
0,6,6,0.6961283683776855,linear_attention,3.7004852294921875,3.700495719909668,0.12675046920776367,17.859046936035156,59.85928726196289
0,6,7,0.2279510498046875,linear_attention,8.425238609313965,8.425243377685547,-0.07552242279052734,21.440113067626953,89.24755859375
0,6,8,1.1311321258544922,linear_global,11.05087661743164,11.05087661743164,0.14503860473632812,22.651037216186523,85.62649536132812
0,6,9,0.6476707458496094,linear_attention,16.113170623779297,16.1131649017334,0.06740570068359375,24.885631561279297,89.68292236328125
0,6,10,0.35582005977630615,weighted_linear,1.7176331281661987,1.7176334857940674,0.12778234481811523,15.552091598510742,49.798118591308594
0,6,11,2.838505744934082,weighted_linear,4.54075813293457,4.540755748748779,0.5893383026123047,10.13227653503418,30.837749481201172
0,6,12,0.012494562193751335,weighted_linear,0.021790124475955963,0.021790124475955963,0.0030036326497793198,7.8031182289123535,29.08191680908203
0,6,13,0.0052698878571391106,local_linear_attention,-0.0015770867466926575,-0.001576969400048256,-0.00035945232957601547,5.15000057220459,17.708019256591797
0,6,14,0.01715707778930664,sharp,0.838306188583374,0.8383049964904785,0.10420942306518555,6.178343772888184,19.219388961791992
0,6,15,-5.7220458984375e-06,window_soft,0.5394144058227539,0.539414644241333,-0.067779541015625,11.646461486816406,36.01361846923828
0,6,16,0.3189988136291504,weighted_linear,0.13342636823654175,0.1334238052368164,0.002552926540374756,5.332584857940674,16.811935424804688
0,6,17,0.005761504173278809,sharp,0.10698211193084717,0.1069861650466919,-0.06408512592315674,8.082171440124512,25.13766098022461
0,6,18,0.5513482093811035,knn_mean,-0.6901760101318359,-0.690180778503418,-0.06292343139648438,9.558496475219727,30.393583297729492
0,6,19,0.1336812973022461,window_soft,-1.8421564102172852,-1.8421392440795898,0.030080795288085938,6.92372465133667,21.064594268798828
0,6,20,0.19480323791503906,linear_attention,-0.33651113510131836,-0.33651018142700195,0.013382673263549805,8.65558910369873,25.752737045288086
0,6,21,0.4498605728149414,linear_attention,-0.23456859588623047,-0.23456335067749023,-0.003131389617919922,3.1283905506134033,10.123930931091309
0,6,22,0.8337796330451965,weighted_linear,0.1709914207458496,0.17099237442016602,-0.017116069793701172,3.053271770477295,9.917223930358887
0,6,23,0.2004075050354004,sharp,1.7536842823028564,1.753684163093567,0.015293121337890625,8.265265464782715,24.298574447631836
0,6,24,-0.035028040409088135,window_soft,0.06945270299911499,0.0694517195224762,0.002602219581604004,5.481812000274658,17.169546127319336
0,6,25,-0.0001380443572998047,sharp,0.03582155704498291,0.035822153091430664,0.0006636977195739746,5.735990524291992,18.862491607666016
0,6,26,0.0492711067199707,sharp,0.5215437412261963,0.521550178527832,0.032387495040893555,3.087639808654785,9.889557838439941
0,6,27,0.07695852220058441,knn_mean,-0.06435257196426392,-0.06435588002204895,-0.006447434425354004,9.824358940124512,30.664894104003906
0,6,28,0.47774791717529297,knn_mean,-0.05517768859863281,-0.055176734924316406,-0.05479145050048828,3.5621674060821533,11.735601425170898
0,6,29,0.015724599361419678,sharp,0.3551844358444214,0.3551841974258423,-0.02201855182647705,11.169510841369629,33.760841369628906
0,6,30,0.42537665367126465,window_soft,-0.0061615705490112305,-0.006151795387268066,0.012187600135803223,10.616795539855957,32.96820068359375
0,6,31,0.1899876594543457,linear_attention,0.30770063400268555,0.3077092170715332,-0.005314350128173828,10.356217384338379,32.35183334350586
0,6,32,0.0479852557182312,linear_attention,0.07222086191177368,0.0722191333770752,-0.01040273904800415,3.0830562114715576,9.897104263305664
0,6,33,-0.03572797775268555,sharp,0.2729942798614502,0.27298998832702637,0.008397102355957031,3.0047731399536133,9.575276374816895
0,6,34,0.1743640899658203,knn_mean,-0.008142232894897461,-0.008156299591064453,0.00019407272338867188,3.0616562366485596,9.56793212890625
0,6,35,0.23419219255447388,linear_attention,-0.17356479167938232,-0.17356932163238525,0.0026390552520751953,3.440479040145874,11.022387504577637
0,6,36,0.45127201080322266,weighted_linear,4.013519287109375,4.0135111808776855,-0.011620521545410156,9.989176750183105,29.305864334106445
0,6,37,0.7467823028564453,window_soft,-0.1600055694580078,-0.1600017547607422,0.05561065673828125,7.714964866638184,24.092144012451172
0,6,38,0.16715753078460693,window_soft,-0.5928802490234375,-0.5928871631622314,0.018671751022338867,3.1925289630889893,9.730182647705078
0,6,39,-0.056357622146606445,window_soft,-0.031906962394714355,-0.031896233558654785,0.03689217567443848,3.8055031299591064,11.134383201599121
0,6,40,0.3683762550354004,linear_attention,-0.3297748565673828,-0.3297853469848633,-0.010294437408447266,3.0651612281799316,9.74499225616455
0,6,41,0.0006413371302187443,knn_mean,0.0006331442855298519,0.0006331442855298519,-0.00016089295968413353,5.147266387939453,15.215717315673828
0,6,42,0.2742936909198761,linear_global,0.1517203450202942,0.15171557664871216,-0.014060914516448975,3.0364224910736084,9.592133522033691
0,6,43,0.41382718086242676,knn_mean,-0.005318403244018555,-0.0053310394287109375,-0.020593643188476562,3.023310899734497,9.506669044494629
0,6,44,0.04713546484708786,weighted_linear,-0.27949288487434387,-0.27949926257133484,0.007195092737674713,10.117786407470703,31.38201141357422
0,6,45,0.17199695110321045,sharp,1.041593074798584,1.0415959358215332,0.020980119705200195,7.0429301261901855,20.599639892578125
0,6,46,-0.021873116493225098,sharp,-0.10802185535430908,-0.10802900791168213,-0.016932010650634766,22.021835327148438,71.25574493408203
0,6,47,0.044141948223114014,local_linear_attention,0.08723241090774536,0.08723801374435425,0.0013898015022277832,3.1225807666778564,9.712597846984863
0,6,48,-0.01460886001586914,window_soft,0.06437492370605469,0.06435489654541016,0.007674217224121094,3.1703240871429443,9.986973762512207
0,6,49,0.026379279792308807,knn_mean,-0.04969822242856026,-0.04969758167862892,-0.004006139934062958,10.969552040100098,34.570560455322266
0,6,50,-0.003240041434764862,linear_attention,0.012418133206665516,0.01241801492869854,-0.0008333511650562286,6.656008243560791,21.610626220703125
0,6,51,0.21835243701934814,linear_global,0.13058796525001526,0.13058766722679138,-0.00813227891921997,3.1880135536193848,10.35468578338623
0,6,52,0.17688870429992676,window_soft,-0.1773204803466797,-0.17733073234558105,0.004972696304321289,3.1211037635803223,10.020493507385254
0,6,53,0.6947729587554932,weighted_linear,-0.4096567630767822,-0.4096640348434448,0.01679360866546631,3.344992160797119,10.268415451049805
0,6,54,0.3937605619430542,local_linear_attention,0.9741177558898926,0.9741127490997314,-0.04177546501159668,6.4759440422058105,19.561792373657227
0,6,55,0.4764852523803711,window_soft,-0.052079200744628906,-0.05208110809326172,0.0583338737487793,3.0582919120788574,9.531011581420898
0,6,56,0.4293314218521118,local_linear_attention,0.34835946559906006,0.3483614921569824,0.027397871017456055,3.5861666202545166,10.803926467895508
0,6,57,0.2761826515197754,linear_attention,-0.46472883224487305,-0.4647355079650879,-0.036318302154541016,3.6256496906280518,10.850005149841309
